1765653528.666223113,2025-12-13 19:18:48,1500,up,134217728,134217728
1765653529.788014458,2025-12-13 19:18:49,1500,up,134217728,134217728
1765653530.882258645,2025-12-13 19:18:50,1500,up,134217728,134217728
1765653531.997582142,2025-12-13 19:18:52,1500,up,134217728,134217728
1765653533.138231578,2025-12-13 19:18:53,1500,up,134217728,134217728
1765653534.261990061,2025-12-13 19:18:54,1500,up,134217728,134217728
1765653535.350516530,2025-12-13 19:18:55,1500,up,134217728,134217728
1765653536.450193926,2025-12-13 19:18:56,1500,up,134217728,134217728
1765653537.583514217,2025-12-13 19:18:57,1500,up,134217728,134217728
1765653538.702519269,2025-12-13 19:18:58,1500,up,134217728,134217728
1765653539.770476245,2025-12-13 19:18:59,1500,up,134217728,134217728
1765653540.898098375,2025-12-13 19:19:00,1500,up,134217728,134217728
1765653541.989992971,2025-12-13 19:19:02,1500,up,134217728,134217728
1765653543.074352665,2025-12-13 19:19:03,1500,up,134217728,134217728
1765653544.174154449,2025-12-13 19:19:04,1500,up,134217728,134217728
1765653545.306660845,2025-12-13 19:19:05,1500,up,134217728,134217728
1765653546.423904030,2025-12-13 19:19:06,1500,up,134217728,134217728
1765653547.484773403,2025-12-13 19:19:07,1500,up,134217728,134217728
1765653548.548450078,2025-12-13 19:19:08,1500,up,134217728,134217728
1765653549.657731109,2025-12-13 19:19:09,1500,up,134217728,134217728
1765653550.759505684,2025-12-13 19:19:10,1500,up,134217728,134217728
1765653551.894245888,2025-12-13 19:19:11,1500,up,134217728,134217728
1765653553.013995060,2025-12-13 19:19:13,1500,up,134217728,134217728
1765653554.138018048,2025-12-13 19:19:14,1500,up,134217728,134217728
1765653555.258532184,2025-12-13 19:19:15,1500,up,134217728,134217728
1765653556.374022976,2025-12-13 19:19:16,1500,up,134217728,134217728
1765653557.486471107,2025-12-13 19:19:17,1500,up,134217728,134217728
1765653558.590891931,2025-12-13 19:19:18,1500,up,134217728,134217728
1765653559.684006467,2025-12-13 19:19:19,1500,up,134217728,134217728
1765653560.783567548,2025-12-13 19:19:20,1500,up,134217728,134217728
1765653561.918087161,2025-12-13 19:19:21,1500,up,134217728,134217728
1765653563.011158465,2025-12-13 19:19:23,1500,up,134217728,134217728
1765653564.117418421,2025-12-13 19:19:24,1500,up,134217728,134217728
1765653565.210864442,2025-12-13 19:19:25,1500,up,134217728,134217728
1765653566.301772897,2025-12-13 19:19:26,1500,up,134217728,134217728
1765653567.427807677,2025-12-13 19:19:27,1500,up,134217728,134217728
1765653568.518668506,2025-12-13 19:19:28,1500,up,134217728,134217728
1765653569.600379603,2025-12-13 19:19:29,1500,up,134217728,134217728
1765653570.717808542,2025-12-13 19:19:30,1500,up,134217728,134217728
1765653571.837856740,2025-12-13 19:19:31,1500,up,134217728,134217728
